x,y,z
-2.507900,-0.100737,3.188679
-2.496094,-0.083004,3.141342
-2.552956,-0.031098,3.108190
-2.532029,-0.088393,3.123874
-2.552187,-0.028477,3.107015
-2.532101,-0.081224,3.116771
-2.533335,-0.083781,3.115398
-2.576015,-0.079636,3.090909
-2.558334,-0.007185,3.065552
-2.500441,-0.006371,3.095925
-2.569298,-0.035155,3.041229
-2.580075,-0.045863,3.035626
-2.540974,-0.005693,3.059871
-2.562099,-0.010807,3.031685
-2.560641,-0.098914,3.040461
-2.533969,-0.013591,3.045379
-2.563487,-0.010926,3.028922
-2.545931,-0.095138,3.034657
-2.517461,-0.097919,3.047746
-2.558662,-0.063458,3.012386
-2.527000,-0.097413,3.041017
-3.696750,0.038000,3.065162
-3.729856,-0.248287,3.257615
-1.019545,-1.114232,4.477457
-1.402614,-0.900920,4.616319
-0.995396,-1.063238,5.511382
-0.798065,-1.237435,4.626679
-1.069579,-1.287550,4.251460
-0.293480,-1.137030,5.688070
-1.126487,-0.940119,4.663069
-0.976879,-1.059193,4.994696
-0.991602,-0.386872,4.824595
-0.962834,-0.832018,4.843273
-0.998604,-1.104117,5.633750
-0.988133,-0.379792,4.818284
-0.452787,-1.137659,5.279682
-0.079226,-1.225813,5.929824
-0.310321,-1.396876,5.266748
-1.058573,-1.084746,4.408835
-1.249934,-0.884343,4.592191
-1.151794,-1.032568,4.346306
-0.364958,-1.342653,5.231662
-0.414403,-1.105733,5.586123
-0.520574,-1.125016,5.216385
-1.046774,-0.387124,4.781333
-1.185811,-1.017917,4.327454
-1.123449,-1.267504,4.218078
-0.143428,-1.192010,5.842749
-1.017665,-0.386155,4.805467
-1.134019,-0.778800,4.696710
-0.811604,-0.600864,4.961398
-3.467426,0.050578,2.655047
-0.947300,-0.828004,4.872473
-0.963701,-0.829958,4.850621
-0.936912,-0.401767,4.883547
-0.443733,-1.316586,5.164825
-0.150845,-1.197152,5.839979
-3.058029,-0.783641,6.303257
-1.274390,-0.948502,4.706907
-1.256714,-0.956570,4.735301
1.257700,-1.984814,6.592438
-0.848700,-1.121498,5.687109
-0.817407,-1.375872,4.604515
-1.054744,-1.064330,4.263050
-1.083704,-0.541391,4.721511
-1.142084,-1.026195,4.359109
-1.228067,-0.887991,4.597971
-2.483866,-0.133765,3.399761
-2.443188,-0.061987,3.645953
-3.470435,0.050219,2.653633
-3.695461,0.038166,3.007687
-2.516827,-0.100679,3.334972
-2.544501,-0.101091,3.321756
-2.471222,-0.108910,3.374876
-2.519145,-0.041322,3.325650
-2.531743,-0.038563,3.332227
-2.530685,-0.101454,3.287590
-2.489759,-0.037203,3.366552
-2.542269,-0.100444,3.275076
-2.589447,-0.093923,3.245970
-2.563231,-0.036636,3.272346
-2.537070,-0.034951,3.290557
-2.558691,-0.031915,3.269845
-2.540472,-0.031950,3.282320
-2.532612,-0.056862,3.257414
-2.539786,-0.020830,3.224032
-3.088115,0.002712,3.373852
-3.537596,0.039631,2.916111
-3.604975,-0.063188,2.895249
-3.636603,-0.042667,2.892572
-3.657058,-0.010766,2.897403
-3.680447,0.044097,2.897258
-3.524151,0.043005,2.830431
-3.533991,0.052327,2.658858
-2.939235,-0.518418,3.489260
-3.707821,-0.188246,3.051022
-2.398411,-0.045276,3.684855
-2.363087,-0.041918,3.721234
-2.872275,-0.194832,3.714849
-2.874592,-0.195136,3.704203
-2.454700,-0.076591,3.307960
-3.472629,0.049927,2.652483
-2.425643,-0.036228,3.627982
-2.373611,-0.054035,3.726580
-2.441815,-0.137174,3.463952
-2.433319,-0.030598,3.622315
-2.631300,-0.045941,3.709038
-2.481729,-0.131737,3.432889
-2.441074,-0.039630,3.473883
-2.428564,-0.042143,3.681087
-2.930372,-0.197707,3.525044
-2.522806,-0.104231,3.338999
-3.706916,-0.188188,2.985008
-3.665840,-0.291544,2.880462
-3.635607,-0.045258,2.913158
-3.703115,-0.155766,3.099725
-3.715379,-0.392779,3.595214
-3.716888,0.035554,3.085498
-3.720072,-0.297524,3.227431
-2.157889,-0.020072,2.993840
-0.232879,0.045372,0.644415
-4.972806,-0.735204,-0.517417
-2.950330,0.147011,0.087847
-2.553349,0.121158,0.361876
-2.942731,0.138189,0.220233
-2.579616,0.123365,0.341431
-2.963785,0.138163,0.273460
-3.006553,0.147202,0.157626
-3.307409,0.146727,0.464537
-2.626075,0.120564,0.396225
-3.708467,0.137127,0.698960
-2.596033,0.122997,0.377285
-2.802159,0.139691,0.147557
-2.627828,0.127644,0.314367
-3.026814,0.132825,0.484962
-3.008483,0.127963,0.533248
-2.544922,0.121516,0.370697
-0.250241,0.039994,0.733821
-0.319223,0.046010,0.759443
0.010833,0.034926,0.631367
0.294349,-0.868888,3.336010
1.133295,-1.182192,4.521479
0.907797,-1.332352,4.195407
0.201450,-0.300152,1.890355
0.490228,-0.109879,2.659857
0.142870,-0.513750,1.895306
0.429345,-0.762219,2.079688
0.266397,-0.457842,1.977678
0.247071,-0.210132,1.969696
0.224308,-0.178225,1.898446
0.190268,-0.435486,1.887634
-1.122527,0.006664,1.720097
0.251521,-0.515215,1.966172
0.286541,-0.182590,1.912143
0.212479,-0.507412,1.927008
0.283032,-0.553201,1.928132
0.212825,-0.239959,1.908475
0.201640,-0.297983,1.898199
0.193630,-0.295534,1.891390
-2.030874,-0.478891,2.366852
-2.203772,-0.495433,-1.964654
-2.307328,-0.519503,-2.002424
-1.973644,-0.491151,-1.454799
-2.112355,-0.476240,-1.990445
-2.297800,-0.519034,-1.989208
-2.119694,-0.480118,-1.931753
-3.773200,0.089772,-1.257240
-2.115113,-0.472662,-1.942457
-3.323942,-0.000054,-1.263934
-2.108411,-0.426661,-1.482502
-2.087939,-0.469491,-1.982622
-2.104468,-0.473475,-1.988098
-2.117328,-0.452831,-1.950163
-2.825694,-0.392573,-1.352779
-0.664451,0.170751,-1.576684
-0.594262,0.164553,-1.561343
-0.666543,0.084069,-1.483639
-0.678422,0.080153,-1.463225
-0.675421,0.121376,-1.486107
-0.707996,0.078019,-1.469943
-0.668690,0.120416,-1.483701
-0.652216,0.079553,-1.455907
-0.663615,0.117981,-1.481562
-0.690417,0.080902,-1.462327
-0.664535,0.118025,-1.480947
-0.664633,0.084163,-1.483155
-0.986792,0.177397,-1.794248
-1.065020,0.182452,-1.826694
-0.733885,0.170047,-1.576566
-0.679076,0.081720,-1.457790
-0.647907,0.141566,-1.482548
-0.651723,0.032318,-1.438887
-0.612736,0.155945,-1.406336
-0.593326,0.151643,-1.419405
-0.671645,0.162845,-1.432384
-0.673841,0.162772,-1.432828
-0.664767,0.162222,-1.413415
-0.658640,0.161961,-1.411261
-0.660474,0.163274,-1.430410
-0.653165,0.162024,-1.409019
-0.506942,0.156494,-1.433528
-3.251282,0.145449,0.232957
-2.993332,0.135548,0.353278
-2.995340,0.135831,0.366249
-2.980572,0.136992,0.346661
-3.125200,0.137870,0.343046
-3.083038,0.139338,0.308284
-3.048728,0.139323,0.270967
-2.989222,0.144565,0.169870
-2.997183,0.135818,0.370683
-3.080225,0.141740,0.238471
-3.079076,0.138618,0.308161
-0.558792,-0.013210,2.133244
-0.511897,-0.006688,2.039483
-0.603207,-0.002024,1.988020
0.449421,-1.112210,3.512708
-0.351798,0.015603,1.372736
-0.036020,0.004210,1.343295
-0.189177,0.008725,1.292971
0.527979,-0.745465,2.803535
-0.035075,0.004125,1.346920
-0.031750,0.014332,1.204784
-0.100217,0.018624,1.094408
-0.247976,0.025176,0.983113
-0.246548,0.025411,0.981253
-0.198137,0.025094,0.976090
-0.218708,0.026183,0.954935
-0.567658,0.014632,1.483318
-0.250726,0.026666,0.945850
-0.146935,0.022420,0.946507
-0.198687,0.026119,0.934682
-0.196981,0.024461,0.971397
-0.231053,0.023931,0.962184
-0.199239,0.027073,0.938833
-0.103947,0.005158,1.491550
-5.514910,0.131822,-2.070326
-5.189525,-0.565523,-0.577579
-5.335897,-0.626918,-0.112980
-4.805964,-0.781258,-0.992783
-2.513712,0.119837,0.360814
-2.491424,0.114449,0.482614
-2.661346,0.128071,0.301827
-2.626933,0.131459,0.215478
-2.585626,0.128818,0.267420
-2.490384,0.113294,0.480038
-2.688499,0.133740,0.212373
-2.515180,0.123909,0.310082
-2.512378,0.119561,0.361453
-2.475137,0.116474,0.391856
-2.693309,0.129603,0.376303
-2.599663,0.130215,0.274417
-2.474934,0.116387,0.392116
-2.438273,0.113640,0.421966
-1.929897,-0.489828,2.201900
-1.825205,-0.822125,3.148229
-3.316492,-1.175302,6.049472
-3.488784,-1.377243,6.113763
-3.073319,-0.786509,5.899336
-3.220294,-1.301754,5.975749
-3.040827,-0.378664,5.868846
-3.581213,-1.456625,6.152845
-3.200651,-1.297322,5.958582
-2.978370,-0.186565,5.782508
-3.108890,-0.185796,5.883770
-2.888141,-0.687276,5.725746
-2.994493,-0.301444,5.818214
-2.904194,-0.753514,5.737591
-3.554051,-1.544297,6.269622
-2.916491,-0.943828,5.730721
-2.825715,-0.930911,5.654070
-3.016945,-0.773365,5.841482
-3.579613,-1.553567,6.288755
-3.254688,-1.309543,5.998093
-3.104050,-0.291054,5.888858
-3.063001,-0.691087,5.716296
-2.841063,-0.943394,5.673923
-3.058662,-0.241156,5.861244
-2.783633,-0.901903,5.615510
-3.285038,-1.171277,6.029687
-0.585955,-0.123673,3.581550
-1.176154,-0.141760,4.181672
-1.021043,-0.165800,4.076140
-0.590172,-0.125159,3.617494
-1.156083,-0.139723,4.201459
-1.127414,-0.146657,4.200687
-1.184008,-0.135644,4.188156
-1.132878,-0.161535,4.187973
-1.180664,-0.140726,4.163883
-1.253271,-0.135607,4.220569
-1.130131,-0.147359,4.253850
-1.167971,-0.132773,4.139249
-1.169249,-0.146098,4.194801
-1.056407,-0.169948,4.157739
-1.172604,-0.133551,4.140551
-1.175796,-0.135469,4.126526
-1.184825,-0.130147,4.125304
-1.169980,-0.119267,4.105379
-3.236099,-0.884130,4.067566
-2.150794,-0.221310,3.688973
-0.212864,0.037645,0.734910
-0.275754,0.040265,0.750004
-2.098713,-0.338521,4.354652
-2.113896,-0.030353,3.587744
-0.158488,0.045533,0.526517
-0.154392,0.044083,0.518947
0.027080,0.026972,0.809207
0.010702,0.035849,0.586050
-0.103689,0.042619,0.531010
-0.109940,0.045801,0.488701
0.864036,-1.136938,3.329280
0.326977,-0.586275,1.998172
1.086353,-1.236227,3.151430
0.201844,-0.432267,1.922717
-0.716978,-0.053157,2.440202
-1.126336,0.004393,1.759436
0.293895,-0.244229,1.990901
-0.598818,-0.030048,2.097829
-0.584366,-0.027135,1.974018
0.388707,-0.163338,2.146806
0.256933,-0.209729,1.967265
-1.125619,0.004460,1.761520
-1.121421,0.005764,1.744730
-1.121066,0.005700,1.745344
-1.121704,0.005532,1.743904
-1.121344,0.005712,1.745233
0.165442,-0.543351,1.899620
-1.483900,-0.736993,2.987022
-6.288190,-1.335578,7.293505
-3.133609,-0.177075,3.988484
-0.341006,0.043961,0.643374
-0.277712,0.041388,0.734186
-0.401786,0.044369,0.746828
-0.367842,0.039246,0.784311
-5.596703,-0.250156,0.047654
-5.541343,0.128386,-1.990239
-4.882039,-0.507853,-1.321064
-5.756491,-0.446936,0.525105
-3.229017,0.151467,0.193951
-3.166296,0.154123,0.111366
0.854220,-0.626249,4.242621
0.574953,-0.120041,3.226683
-0.444133,-1.224734,4.552063
0.637725,-0.349168,3.535749
0.697274,-0.551872,4.035520
0.555743,-0.464605,3.441789
0.023858,-0.932086,4.155050
0.525624,-0.692576,3.304137
0.740493,-0.584032,4.187978
-1.639896,-0.623103,3.485465
0.570547,-0.323722,3.327514
0.966893,-0.580666,4.104430
-1.814819,-0.514638,3.563249
-0.198574,0.025118,0.976445
-0.390068,0.016596,1.368384
-0.158778,0.023229,1.070427
-0.157963,0.023986,1.070538
-0.267035,0.024985,1.008443
-0.266666,0.025221,1.008490
-0.227107,0.025541,0.994670
-0.213149,0.023098,0.980008
-0.363109,0.020404,1.210013
-0.236601,0.021313,1.091742
-0.159279,0.019380,1.040180
-0.275843,0.020994,1.090765
-0.275769,0.021501,1.089380
-0.232772,0.020865,1.086856
0.523534,-0.085485,3.003722
-0.199800,0.001210,1.571404
-0.182213,0.019768,1.030515
-0.226553,0.024535,0.992291
-0.226054,0.024510,0.992338
-0.180589,0.023452,0.992591
-0.583449,0.019047,1.436677
-0.231443,0.023853,0.962145
-4.816094,-0.700652,-1.147866
-5.860455,0.212580,0.758392
-2.915880,0.126394,0.361252
-2.561059,0.121777,0.375393
-2.765097,0.136677,0.178256
-2.662911,0.131690,0.218767
-2.691237,0.129411,0.376059
-2.630815,0.131012,0.245920
-2.594901,0.121263,0.394913
-2.556068,0.125760,0.344226
-2.542990,0.124682,0.304542
-2.519753,0.119383,0.391630
-2.490924,0.113487,0.480160
-2.586155,0.128284,0.266477
-2.581901,0.127026,0.269074
-2.658808,0.127419,0.303430
-2.613075,0.123915,0.343296
-2.594958,0.128887,0.276890
-2.667822,0.129110,0.315876
-2.586611,0.125961,0.299427
-3.003089,0.126597,0.565929
-2.735054,0.138130,0.113092
-2.743944,0.134349,0.251339
-2.734516,0.137436,0.171965
-2.697399,0.129943,0.375394
-2.686853,0.132696,0.212033
-2.660457,0.131853,0.236064
-2.628048,0.130270,0.265212
-2.631737,0.125869,0.346506
-2.505540,0.121200,0.347716
-2.633248,0.127865,0.313018
-2.595203,0.128823,0.277212
-2.548914,0.122809,0.370556
-2.552565,0.121110,0.362100
-2.553518,0.121170,0.361551
-2.555774,0.119331,0.393204
-2.552661,0.118776,0.394103
-2.735926,0.137331,0.171558
-3.047168,0.139446,0.415532
-3.023514,0.145758,0.173734
-0.182100,0.046923,0.539633
0.014717,0.040824,0.464517
-0.009520,0.031747,0.801450
-4.099611,-0.794003,6.237498
-0.822254,-0.113704,3.781858
-2.636189,-0.548636,3.628798
-3.297600,-0.161949,6.011680
-3.274618,-0.755305,5.855906
-3.512534,-1.391061,6.131268
-6.406086,-1.463237,6.927884
-3.899862,-0.732885,6.084580
-2.641474,-0.072927,3.586934
-2.950872,-0.285449,5.751843
-2.896778,-0.347989,5.713722
-5.684822,-1.301328,6.503603
-5.261018,-0.333276,5.387861
-5.457308,-0.633477,5.278261
-3.483027,-0.471892,5.819218
-3.259451,-0.154368,6.076841
-4.970956,-1.091642,5.096735
-2.676016,-0.432617,3.641397
-3.179530,-0.153473,5.545714
-3.651832,-0.347057,5.893246
-4.967816,-0.493972,6.343118
-3.839775,-0.198959,5.845823
-4.750834,-1.014288,4.630181
-4.907360,-0.122309,6.442671
-3.363851,-0.130752,5.697394
-0.752248,-0.115190,3.541541
-3.055793,-0.902631,5.762058
-3.220538,-0.796424,5.904951
-3.409151,-0.794437,5.975996
-2.870034,-0.236862,3.608945
-2.822754,-0.518485,5.693055
-2.882293,-0.234058,3.611864
-3.155658,-0.349814,5.628964
-4.590238,-0.248697,4.621226
-2.812845,-0.239259,3.602904
-2.736199,-0.171126,3.683643
-2.729819,-0.417388,3.593238
-3.264701,-0.970567,5.942212
-5.763539,-1.037692,5.322098
-2.984200,-0.162034,5.342877
-2.691490,-0.739956,3.651838
-5.211795,-0.901380,5.144934
-5.249114,-0.072278,4.767411
-3.311493,-0.787257,5.961787
-3.315528,-1.182413,6.058861
-2.709751,-0.575749,3.608141
-3.430381,-1.472687,6.151162
-3.175147,-0.798569,5.771804
-5.385154,-0.317666,5.215610
-2.920016,-0.224750,5.703613
-2.889299,-0.346904,5.714709
-3.189217,-0.577239,5.665885
-5.231427,-0.064460,5.494503
-0.705270,-0.117360,3.576296
-3.871392,-0.698446,6.099910
-3.113115,-0.979131,5.850262
-6.155179,-0.208758,6.097107
-3.611345,-1.257486,6.183646
-3.193203,-1.362689,5.930870
-5.236679,-0.271336,6.599945
-5.684712,-0.545205,5.370854
-5.536845,-0.235130,5.259479
-2.846893,-0.779762,5.539044
-2.906913,-0.509941,3.645900
-2.672301,-0.829398,3.671006
-4.720659,-1.267479,6.475221
-5.142122,-1.467974,5.046741
-3.675366,-1.270059,6.247478
-3.934556,-1.262208,6.249110
-3.428349,-0.274784,5.661522
-3.290138,-0.731658,5.812344
-3.259087,-0.154739,6.080276
-5.362221,-0.548712,6.589768
-1.182370,-0.129086,3.957843
-1.606409,-0.152285,3.331512
-0.615772,-0.118596,3.542596
-0.615191,-0.118640,3.542367
-0.623630,-0.110227,3.417286
-0.806291,-0.112003,3.563413
-2.106662,-0.090681,3.453771
-0.909421,-0.104415,3.596354
-2.120356,-0.128846,3.395261
-2.100907,-0.127783,3.365136
-1.222631,-0.127216,3.728194
-0.810934,-0.111558,3.564835
-0.735218,-0.111322,3.499817
-0.718323,-0.109286,3.448987
-0.664761,-0.113560,3.483132
-0.665465,-0.113324,3.483216
-0.620207,-0.115446,3.484568
-0.590348,-0.115715,3.455447
-0.614424,-0.117664,3.475119
-2.158051,-0.089234,3.468269
-0.578883,-0.120823,3.546586
-1.185819,-0.119900,3.748158
-1.183088,-0.131582,4.051898
-1.198980,-0.134449,4.091694
-0.795794,-0.126750,3.700125
-0.759812,-0.124851,3.709659
-0.754876,-0.124776,3.717192
-1.188957,-0.134809,4.086448
-1.186280,-0.130765,4.053992
-1.198077,-0.125034,4.073252
-1.210413,-0.119237,4.063945
-1.200945,-0.138141,4.156415
-1.144966,-0.122830,3.854164
0.376975,-0.226449,1.499738
-5.633026,-0.090080,2.848058
-5.586858,-0.484918,2.851480
-5.590102,-0.689783,3.028145
-5.636645,-0.733614,3.581113
-5.531718,-0.266022,2.639789
-5.534199,-0.911354,5.231844
-5.706305,-0.988628,5.079278
-5.096955,-1.273698,6.633019
-5.161011,-0.005230,5.158510
-5.590020,-0.659882,4.572788
-5.544060,-0.300864,3.372633
-5.782814,-1.242703,4.854897
-5.413574,0.077043,2.653368
-4.514369,0.123660,1.753183
-4.513538,0.125715,1.631787
-5.586853,-0.257342,2.489992
-5.633215,-0.091217,2.755918
-5.497557,0.081026,2.602443
-4.325543,0.123765,1.557731
-4.390626,0.127435,1.491371
-4.308068,0.122138,1.574957
-4.343998,0.126643,1.509554
-4.501569,0.110670,1.962733
-4.341744,0.124857,1.539783
-4.307937,0.125549,1.506790
-4.341895,0.123994,1.578236
-4.305895,0.123252,1.534980
-4.340319,0.127058,1.505871
-2.579479,-0.308444,6.113443
-5.022513,-0.254744,6.216990
-2.273806,-1.261130,6.088006
-4.375813,-0.584128,6.215942
-5.195374,-0.467000,6.387901
-4.466446,-0.256862,6.172198
-4.439791,-0.297995,6.139857
-4.706308,-0.506874,6.239480
-5.114708,-0.458879,6.331586
-5.174909,-0.260066,6.305421
-2.585668,-0.075843,4.836141
-2.590958,-0.737563,6.191033
-1.347022,-0.088199,3.783618
-2.586965,-0.105666,6.096998
-2.706339,-0.838280,4.141938
-1.122774,-0.069408,3.767640
-1.458942,-0.079831,3.775016
-1.480209,-0.079407,3.789855
-1.113370,-0.062041,3.618512
-1.174175,-0.096532,4.347130
-1.164463,-0.077116,3.958194
-1.418322,-0.083682,3.790613
-1.405436,-0.084782,3.781999
-1.161592,-0.075360,3.928515
-1.973699,-0.453932,2.172405
-1.528421,-0.606083,2.845524
-5.740132,-0.868632,0.528182
-6.297452,0.208335,0.725596
-5.463873,0.183940,0.616398
-5.610296,-0.839747,0.436206
-5.523420,-0.204576,0.812324
-5.480011,0.183226,0.603163
-5.405755,-0.626887,-1.942053
-2.770730,0.134653,0.257568
-0.826367,-1.160952,4.031256
-1.235384,-0.010390,2.891943
-0.163674,0.008432,1.348000
-0.161348,0.010853,1.341703
-0.467108,-0.888634,4.258417
-0.075411,0.032767,0.735144
0.284108,-0.052206,1.535534
-0.315202,0.012731,1.345543
0.003953,0.022621,0.875282
-0.289424,0.034673,0.837179
0.278188,-0.055579,1.527048
0.293352,-0.336187,1.588831
-0.645944,0.019829,1.564252
0.281903,-0.132182,1.537171
0.304852,-0.015375,1.532597
0.291196,-0.075989,1.526282
0.006207,0.022774,0.880971
-0.046245,0.033182,0.746855
-0.039055,0.022514,0.951702
-0.106262,0.034746,0.731751
-0.191190,0.037248,0.724698
-0.046374,0.032392,0.745209
-0.258920,0.038263,0.740753
-0.237392,0.040276,0.728410
-0.065658,0.035066,0.744871
-0.035937,0.034337,0.759596
-0.107499,0.035886,0.731096
0.301355,-0.566942,1.833378
-0.812717,-1.105397,-1.970959
-1.038737,-0.630867,-0.637859
-1.503855,0.167057,-0.734055
-0.831588,-0.234189,-0.917009
-1.075444,0.050756,-1.569770
-0.259861,-0.828867,-1.636512
1.256772,-1.078221,-0.081603
1.500992,-0.672666,-0.143874
-1.175719,-0.647029,-1.025243
1.640335,-0.469739,-1.950247
-1.441533,-0.053120,-1.689481
-2.133002,0.072917,1.432133
-2.091320,0.070422,1.426126
-2.089743,0.070876,1.424031
-1.372560,0.074040,0.834218
-2.028119,0.123061,0.652807
-1.826319,0.061696,1.336119
-1.982143,0.065130,1.420964
-2.165042,0.073476,1.431701
-1.896811,0.137100,0.080378
-2.174886,0.062962,1.617352
-2.218323,0.076886,1.427595
-1.859002,0.112241,0.635952
-1.865522,0.083624,0.964434
-1.843585,0.071887,1.181897
-1.844020,0.060695,1.368331
-2.218916,0.075067,1.436306
-1.824487,0.053443,1.457942
-2.133883,0.057198,1.685636
-2.099082,0.073157,1.420727
-1.815155,0.063055,1.343046
-0.351655,0.053125,0.532292
-5.609583,-0.629565,0.870103
-5.502483,0.157749,1.087130
-5.510656,-0.635542,-0.691527
-6.049428,0.175499,1.162387
-3.012584,0.125421,0.603299
-2.374058,0.108715,0.532390
-3.062786,0.169165,-0.171942
0.637806,-0.620819,3.758736
-0.402701,0.018422,1.401352
-0.280100,0.011029,1.347564
0.011475,0.014521,0.988317
-0.193349,0.034478,0.793046
-1.107072,-0.064767,3.498281
-0.112754,0.079663,-0.284264
-0.110008,0.079134,-0.186070
-0.610059,0.040821,0.972159
0.086796,0.056127,0.128389
-0.049754,0.069608,-0.063630
-5.751736,0.165453,1.184584
-5.421245,-0.670156,-2.041477
-2.325209,0.116428,0.298661
-2.273200,0.110422,0.437984
-2.256217,0.112517,0.361305
-2.242421,0.104719,0.480385
-2.219379,0.108336,0.432533
-0.188969,0.078029,-0.154348
-2.222868,0.106548,0.424580
-2.194328,0.104387,0.487793
-2.194777,0.100721,0.556060
-2.370106,0.109833,0.527868
-5.654384,-0.418936,0.492540
-4.827046,-0.647631,-0.967493
-2.988318,0.135407,0.377255
-3.507004,0.167644,0.077127
0.519988,-0.733082,3.566686
0.496733,-0.790077,3.299246
0.541767,-0.325896,4.147354
0.253065,-0.375272,1.890607
-0.213368,0.023798,0.980905
-0.294116,-0.035461,2.350638
0.285698,-0.137089,1.998899
-0.126353,0.023758,0.884894
-0.126585,0.024288,0.884890
-0.125936,0.024363,0.884949
-0.125573,0.024435,0.884983
-0.270721,0.011181,1.299555
-0.195993,0.014651,1.220117
-0.380030,0.021453,1.194920
0.008594,0.009898,1.184597
-0.100823,0.017223,1.089818
-0.101509,0.020966,0.977387
-0.096176,0.021674,0.975869
-0.272784,0.029203,0.958540
-0.272981,0.028964,0.958515
-0.137374,0.022774,0.937123
0.019005,0.008392,1.236408
-4.837794,-0.738337,-1.238794
-5.524909,0.142942,0.149824
-5.322330,0.340402,-1.331171
-5.508984,-0.904695,0.367733
-3.068798,0.164517,-0.038207
-2.778544,0.143851,0.085587
-3.448116,0.154618,0.118777
-3.052395,0.149095,0.208598
-3.010719,0.145941,0.204098
-2.990674,0.124225,0.573895
-2.586257,0.130256,0.233118
-2.582856,0.129668,0.235254
-2.989288,0.124216,0.560037
-2.619126,0.125046,0.311972
-2.579720,0.125405,0.304902
-2.578799,0.131617,0.259635
-2.510057,0.118371,0.481916
-2.437680,0.116316,0.389732
-2.439363,0.114327,0.421522
-2.975399,0.146487,0.105124
-2.666130,0.127881,0.311130
-2.992105,0.127498,0.526382
0.180905,-2.021710,-4.800254
-0.140657,-0.069583,2.045033
-1.283791,-0.349098,-1.146324
0.097792,-0.073541,1.953739
-0.219124,-0.063372,2.111534
-0.115315,-0.066920,2.076562
-0.231821,-0.033019,1.459544
-0.544040,0.001636,1.230175
-0.219238,-0.064068,2.113302
-0.116625,-0.073073,2.156976
-0.115723,-0.072969,2.156775
-0.189676,-0.070348,2.187667
-0.219291,-0.063336,2.110685
0.102391,-0.072402,1.941827
0.064512,-0.070440,1.955292
-0.156598,-0.069885,2.180279
-0.040035,-0.073501,2.114034
0.318971,-0.133574,1.581886
0.063241,-0.070956,1.958488
-0.220268,-0.064115,2.093707
-0.891732,-0.264499,-0.939919
-1.696585,-0.418896,-0.704864
-0.917931,-0.058978,-0.931103
1.084189,-0.178922,3.248334
0.675562,-1.040791,4.102906
1.077115,-0.148073,2.999875
1.315048,-0.185534,2.868399
1.210879,-0.390741,3.305755
0.352750,-0.348097,2.124077
0.265879,-0.232397,2.050214
-0.512641,-0.031049,1.990142
-0.630983,-0.022652,1.915522
-0.056057,-0.065150,2.166542
0.292691,-0.530160,2.030480
-0.029446,-0.053204,1.997081
-0.480433,-0.052568,2.311445
-0.498205,-0.052290,2.291950
-0.525152,-0.030305,1.971416
-0.627448,-0.031208,2.073736
-0.228609,-0.045411,1.975517
0.301629,-0.356787,2.056338
0.255145,-0.308456,2.009694
0.264424,-0.255176,2.011578
-0.046583,-0.061533,2.103225
-3.993780,-0.303197,5.000104
-0.823446,0.027370,1.237324
-0.847282,0.002713,1.740595
-1.201599,0.035322,1.428036
-0.587457,0.029545,1.111931
-4.649737,-0.938270,4.097260
-2.144423,-0.535294,2.455118
-5.477597,0.307409,-1.496134
-6.310961,0.212678,0.706601
-5.529399,0.190521,0.569554
-5.183910,-0.579040,-0.113828
-3.098780,0.150404,0.098076
-3.054857,0.140658,0.195041
-2.888249,0.135549,0.263798
-3.688105,0.152985,0.479478
-3.356609,0.166307,-0.051531
-3.188598,0.146812,0.200751
-2.979159,0.144818,0.139089
-2.979538,0.144959,0.121436
-2.993279,0.141338,0.230498
-3.216667,0.149060,0.198559
-2.990371,0.139767,0.316290
-2.991213,0.140466,0.284933
-2.985291,0.139779,0.316517
-2.981596,0.137422,0.345481
-2.932362,0.137327,0.237241
-2.988085,0.144516,0.170053
-2.980477,0.142286,0.172752
-2.996001,0.135605,0.366210
0.670919,-0.675834,4.354421
-2.443377,-0.704613,4.811126
0.892967,-0.653896,4.690786
-0.045553,-0.020209,1.933779
-0.193933,-0.006105,1.749465
-0.030458,-0.019117,1.975030
0.378489,-0.242981,3.691428
0.225120,-0.384593,1.962774
0.802786,-1.058488,4.076724
1.177165,-0.389043,3.344720
0.557934,-0.186753,3.006755
0.278567,-0.323627,2.052665
0.318678,-0.332912,2.118884
0.365307,-0.443333,2.108675
-0.462007,-0.035558,1.983053
-0.454499,-0.034198,1.986773
-0.532621,-0.030684,1.969759
0.369931,-0.774252,3.098734
0.370247,-0.344916,2.130160
0.338323,-0.397916,2.089688
0.316549,-0.181048,2.128069
0.318257,-0.206718,2.118815
0.250087,-0.186652,2.062997
0.290442,-0.149720,2.074029
0.293839,-0.148525,2.074350
0.268928,-0.323310,2.018264
0.269386,-0.393060,2.003648
0.233676,-0.374683,1.988852
-0.307905,-0.040960,1.985687
-0.394366,-0.037392,1.984719
-0.534261,-0.030908,1.968570
-0.645180,-0.034364,2.123622
-0.575460,-0.028006,1.976070
-0.064130,-0.050668,1.990841
0.306093,-0.323580,2.058712
0.259431,-0.148363,2.114109
0.327088,-0.279503,2.102332
0.253592,-0.386359,2.040182
0.240909,-0.346991,2.042924
0.280358,-0.267588,2.061202
0.266415,-0.171432,2.013613
0.269523,-0.174004,2.013332
0.257404,-0.227499,1.991976
0.266474,-0.227464,1.992455
0.238951,-0.319222,1.986180
0.237295,-0.350393,1.975777
0.229793,-0.384923,1.965154
-0.116129,-0.049916,1.956926
