x,y,z
-0.011025,-0.123183,0.705905
-0.015533,-0.079965,0.709805
0.190319,0.002215,0.608768
0.017758,0.176729,0.622784
0.272895,-0.104561,0.580613
0.253563,-0.098365,0.575555
0.193429,-0.195378,0.600990
0.084939,-0.049333,0.664687
0.102383,0.177943,0.672453
0.099260,0.179146,0.636827
0.201963,-0.143688,0.597490
0.250259,-0.152398,0.573107
0.264175,-0.142697,0.578557
0.161501,0.180149,0.672662
0.161485,0.180000,0.608941
0.223085,0.180991,0.583738
0.211765,0.182861,0.547880
-0.019677,0.184283,0.593066
0.122406,0.182621,0.638341
0.139649,0.177805,0.608765
0.216872,-0.009477,0.598292
0.013167,0.135283,0.851256
0.078350,-0.001708,0.658619
0.011017,0.044304,0.824653
0.275415,0.084445,0.734180
0.189386,0.002658,0.603458
0.179404,0.033694,0.624170
0.054560,0.182258,0.583464
0.109555,0.149170,0.870107
0.046948,0.155663,0.803854
0.239326,0.174360,0.659550
0.161471,0.186322,0.548606
0.196101,0.175251,0.571413
0.250481,0.161088,0.654101
0.276328,0.163862,0.645696
0.163262,0.124114,0.655414
-0.104085,0.190839,0.638000
0.143126,-0.177138,0.616358
0.085333,-0.143645,0.664451
0.144699,-0.221492,0.625972
0.138571,-0.197825,0.639880
-0.008867,-0.208084,0.695954
0.253583,-0.149555,0.571147
0.221198,-0.119523,0.585481
0.244259,-0.133432,0.579333
0.203361,-0.169483,0.598179
0.249929,-0.185913,0.575932
0.167775,-0.215259,0.610582
0.156762,-0.212030,0.645010
0.124364,-0.034791,0.651817
0.005514,-0.034145,0.695584
0.137630,-0.100470,0.646025
0.128889,-0.081815,0.632146
0.180681,-0.040841,0.615779
-0.019291,-0.231923,0.704103
-0.021760,-0.011126,0.703192
-0.014544,-0.121849,0.711263
-0.016923,-0.081681,0.713647
0.225290,-0.031505,0.583822
0.050548,0.176641,0.618499
0.078716,0.179235,0.645197
0.099114,0.176470,0.624607
0.195268,-0.207135,0.601015
0.228550,-0.191738,0.588809
0.188126,-0.198310,0.605983
0.198411,-0.189534,0.628322
0.191790,-0.140633,0.602471
0.201136,-0.142431,0.594022
0.218151,-0.108286,0.587230
0.239970,-0.105176,0.578670
0.232662,-0.089721,0.582664
0.226373,0.022223,0.588766
0.157888,0.176337,0.594109
0.257790,-0.093943,0.566890
0.140287,-0.049880,0.638915
0.263910,-0.042270,0.572370
0.122755,0.181894,0.633965
-0.019790,0.184723,0.593664
0.105802,-0.059769,0.647986
0.109537,-0.053347,0.649059
0.176001,0.001370,0.623644
0.095769,-0.075985,0.657546
-0.024326,0.180878,0.618155
0.139282,0.176448,0.605969
0.190391,-0.001210,0.610237
0.191001,-0.185045,0.609667
0.180267,0.177786,0.591820
0.226227,0.024631,0.591145
0.236712,-0.159384,0.586736
-0.017135,0.182254,0.615354
0.194657,-0.127174,0.598474
0.195276,-0.207177,0.602925
0.249254,-0.149141,0.564547
0.242857,0.180825,0.574692
0.241157,0.179886,0.571222
0.239368,0.178229,0.564230
0.267806,-0.016693,0.566525
-0.042404,0.194108,0.569585
0.227724,-0.074980,0.587610
0.085980,0.179337,0.586439
0.923068,0.262991,-0.072004
0.869763,0.236810,-0.240035
0.910225,0.048586,-0.259437
0.906591,0.000647,-0.139046
0.897399,0.076522,-0.202133
0.938145,-0.076672,-0.147657
0.910622,-0.026059,-0.206075
0.910005,0.011792,-0.204163
0.891666,0.150838,-0.175556
0.898797,0.238031,-0.034622
0.936951,-0.047649,-0.121952
0.904023,0.288964,-0.125228
0.896902,0.062452,-0.030484
0.895645,0.062827,-0.029664
0.893172,0.086858,-0.108053
0.925946,-0.031823,-0.083542
0.913631,-0.051736,-0.244291
0.905114,0.017197,-0.235590
0.911703,0.008736,-0.267668
0.902667,0.038661,-0.129294
0.929743,-0.057969,-0.222870
0.886448,0.113399,-0.085013
0.878358,0.169433,-0.079732
0.904002,0.082474,-0.203981
0.875987,0.210161,-0.099699
0.906620,0.024837,-0.245925
0.894833,-0.087477,0.011090
0.877840,0.275515,-0.034819
0.935818,-0.093964,-0.145803
0.931089,-0.088415,-0.148250
0.932057,-0.071642,-0.143507
0.877208,0.195694,-0.058626
0.895247,0.085101,-0.096498
0.796192,-0.072405,0.133139
0.887972,0.138028,-0.079086
0.765109,-0.026367,0.153031
0.874651,0.216117,-0.127494
0.902265,0.044509,-0.266561
0.791523,-0.077508,0.106505
0.772676,0.111722,0.114529
0.717371,0.068282,0.180409
0.761275,0.065601,0.123631
0.735236,0.077541,0.137426
0.764644,0.066199,0.133832
0.751091,0.072321,0.141595
0.740518,0.061737,0.150318
0.728186,0.076370,0.156990
0.899083,0.055714,-0.028580
0.931629,-0.047576,-0.122795
0.888528,0.115227,-0.084784
0.719253,0.080897,0.177032
0.898834,0.072759,-0.185551
0.885698,0.100491,-0.177660
0.882575,0.179060,-0.148898
0.904504,0.025543,-0.244998
0.870430,0.171674,-0.167675
0.782530,-0.019023,0.133392
0.754402,-0.018311,0.148919
0.747546,0.013386,0.162736
0.919703,-0.008754,-0.116896
0.898818,0.014865,-0.125484
0.954884,0.014831,-0.112636
0.936035,-0.021851,-0.139030
0.915236,0.007236,-0.135736
0.904412,0.040993,-0.108224
0.908146,0.022580,-0.129291
0.899157,0.072537,-0.098086
0.893083,0.123174,-0.088308
0.905641,0.055027,-0.119534
0.867579,0.198016,-0.056244
0.885511,0.125805,-0.105473
0.877606,0.169392,-0.098145
0.878459,0.170385,-0.098590
0.854327,0.192596,-0.080770
0.918537,-0.014709,-0.190654
0.885083,0.123083,-0.121055
0.917346,0.013105,-0.203647
0.937235,0.012252,-0.206538
0.908672,0.011989,-0.201399
0.874501,0.210333,-0.102385
0.755966,0.082122,0.121812
0.926231,-0.072622,-0.144593
0.881007,0.290986,-0.105051
0.914536,-0.049566,-0.135099
0.922048,-0.050179,-0.135555
0.869947,0.278856,-0.034701
0.911739,-0.033398,-0.081604
0.920644,-0.033538,-0.079297
0.920806,-0.052440,-0.084692
0.909438,0.039794,-0.127550
0.901217,0.064841,-0.026654
0.905469,0.033220,-0.110209
0.923308,0.000772,-0.253133
0.912828,0.001761,-0.249989
0.900467,0.075734,-0.109841
0.917701,-0.026175,-0.204683
0.895220,0.030331,-0.197246
0.901313,0.049412,-0.120999
0.909264,0.030130,-0.195555
0.899387,0.072385,-0.098078
0.887188,-0.099487,0.011909
0.776474,0.068514,0.111765
0.916073,0.036454,-0.226883
0.911190,0.002564,-0.145028
0.888074,0.173200,-0.079095
0.903861,0.043454,-0.236938
0.903723,0.072976,-0.184381
0.887760,0.148218,-0.098261
0.877895,0.163558,-0.096984
0.891467,0.138565,-0.104355
0.891286,0.120694,-0.176389
0.872645,0.193957,-0.074977
0.873329,0.193525,-0.078909
0.887804,0.155828,-0.107589
0.889054,0.239609,-0.041588
0.890991,0.292944,-0.101724
0.887265,0.062996,-0.017321
0.877481,0.182243,-0.150476
0.880139,0.239640,-0.064324
0.877501,0.173031,-0.169069
0.871702,0.192493,-0.079147
0.876899,0.200583,-0.078576
0.918915,-0.033380,-0.136973
0.915031,-0.033151,-0.138196
0.884037,0.171929,-0.151063
0.925905,-0.020308,-0.136276
0.909100,0.001535,-0.140487
0.923737,-0.063251,-0.132820
0.874291,0.220152,-0.146640
0.904180,0.068413,-0.160191
0.882293,0.215107,-0.141026
0.909612,0.021992,-0.127232
0.918547,-0.050350,-0.137315
0.913442,0.001789,-0.143016
0.930368,-0.088063,-0.148874
0.921192,-0.061729,-0.133999
0.872518,0.213416,-0.141210
0.895306,0.105152,-0.119161
0.918598,0.039061,-0.125739
0.906505,0.039694,-0.128871
0.871128,0.213584,-0.129379
0.884933,0.154558,-0.103393
0.908817,0.024436,-0.110437
0.886714,0.160526,-0.100053
0.890777,0.104441,-0.086597
0.888104,0.155557,-0.106082
0.889728,0.172116,-0.095662
0.882406,0.170791,-0.097321
0.874855,0.194029,-0.079085
0.864872,0.217305,-0.145557
0.872740,0.198164,-0.029196
0.904061,0.007431,-0.299087
0.902496,0.060415,-0.271445
0.909312,0.002056,-0.248623
0.927023,-0.071874,-0.223462
0.951269,-0.084807,-0.249353
0.912334,0.012033,-0.202631
0.930407,-0.087848,-0.216947
0.913354,0.030395,-0.196290
0.917133,-0.002750,-0.202424
0.923142,-0.086888,-0.216334
0.911045,-0.002352,-0.200867
0.909960,0.030456,-0.194281
0.871992,0.177891,-0.059897
0.873109,0.192990,-0.057688
0.912448,-0.014059,-0.190220
0.930587,-0.103455,-0.157446
0.925449,-0.102563,-0.157351
0.925952,-0.101972,-0.158014
0.915744,-0.034140,-0.133973
0.880540,0.179120,-0.150176
0.895579,0.092433,-0.109127
0.894853,0.092695,-0.110314
0.894496,0.116802,-0.113282
0.891684,0.116714,-0.114576
0.889073,0.137228,-0.104685
0.917806,-0.026330,-0.205171
0.909903,0.076415,-0.188540
0.912645,-0.025853,-0.205932
0.913734,-0.026406,-0.205088
0.912038,0.047555,-0.191745
0.909911,0.044892,-0.191780
0.905652,0.044386,-0.191016
0.905716,0.073085,-0.185001
0.905366,0.073312,-0.184962
0.905264,0.044268,-0.190210
0.902105,0.044349,-0.189968
0.894173,0.136459,-0.173000
0.887146,0.134499,-0.174982
0.901972,0.073436,-0.183903
0.913600,-0.014538,-0.190730
0.868554,0.197848,-0.052878
0.870965,0.199359,-0.052376
0.925414,-0.053558,-0.243583
0.954334,-0.055563,-0.249179
0.923400,-0.053253,-0.245564
0.936949,-0.053820,-0.247100
0.921149,-0.022383,-0.227118
0.912991,-0.004507,-0.216330
0.932034,-0.082026,-0.250773
0.902690,0.047145,-0.203790
0.921654,-0.021852,-0.228762
0.909698,0.001860,-0.222813
0.922134,-0.021678,-0.229696
0.894317,0.078914,-0.190229
0.914555,0.018635,-0.238350
0.912933,0.018724,-0.237870
0.881821,0.118849,-0.175505
0.882648,0.118445,-0.175830
0.907193,0.062464,-0.262195
0.895252,0.083523,-0.241767
0.882707,0.216412,-0.169063
0.920926,0.087029,-0.248568
0.909876,0.064497,-0.266602
0.883925,0.160315,-0.229986
0.861983,0.181281,-0.228271
0.881317,0.160181,-0.231512
0.875963,0.184813,-0.225070
0.884290,0.277376,-0.031372
0.878677,0.055553,-0.020103
0.901451,0.237629,-0.031314
0.912576,-0.032542,-0.080448
0.908555,-0.131112,0.008052
0.919900,-0.031009,-0.079340
0.910968,-0.131356,0.007340
0.925493,-0.134066,0.012630
0.903406,-0.136931,0.015928
0.887106,0.061939,-0.018407
0.919164,-0.053139,-0.086788
0.922646,-0.032124,-0.083915
0.916569,-0.052857,-0.088761
0.897155,-0.099133,0.014420
0.889089,-0.095698,0.013137
0.900570,-0.098117,0.015572
0.887367,-0.119152,0.032994
0.886538,0.231567,-0.019223
0.877989,0.133603,-0.015502
0.884175,-0.118288,0.031423
0.869078,0.125193,-0.018314
0.882072,0.131389,-0.014314
0.870831,0.196912,-0.029769
0.869574,0.197079,-0.030031
0.872066,0.127830,-0.016825
0.853005,0.207730,-0.004935
0.868263,0.198503,-0.051000
0.876473,0.177198,-0.059809
0.869915,0.175109,-0.060599
0.876634,0.202442,-0.049833
0.859108,0.195020,-0.052818
0.872127,-0.141197,0.046428
0.839714,0.203231,-0.003526
0.879494,-0.143193,0.049512
0.856407,0.208722,-0.002999
0.881873,0.136838,-0.079395
0.871833,0.192928,-0.059180
0.857228,-0.125634,0.071977
0.853083,-0.123906,0.070047
0.861590,0.138654,0.012792
0.857667,0.138067,0.010676
0.853285,0.138549,0.008699
0.856727,0.140362,0.009222
0.852436,0.137634,0.009033
0.848287,0.139325,0.007528
0.839413,-0.140465,0.094738
0.839834,-0.140621,0.094715
0.822921,-0.144791,0.117451
0.815255,-0.142545,0.113595
0.811340,-0.078963,0.116192
0.808338,-0.078337,0.114200
0.771319,0.111823,0.112901
0.777166,0.085835,0.113218
0.770757,0.068663,0.112709
0.764215,0.086754,0.110992
0.779884,0.068809,0.114317
0.773104,0.084527,0.112635
0.776498,0.068368,0.112243
0.781706,-0.020325,0.134281
0.770886,0.081878,0.112246
0.760582,0.066232,0.122472
0.769124,0.018422,0.137189
0.742633,0.064507,0.126479
0.751721,0.080077,0.119002
0.908838,0.025650,-0.243749
0.885919,0.134746,-0.171454
0.906329,0.044187,-0.235864
0.876738,0.148288,-0.173785
0.885331,0.215583,-0.141066
0.877411,0.173643,-0.168637
0.872354,0.173248,-0.169551
0.922603,0.011123,-0.275221
0.883579,0.150838,-0.181431
0.907209,0.060561,-0.245551
0.907158,0.060570,-0.244711
0.902961,0.060524,-0.244323
0.903371,0.060138,-0.244114
0.905693,0.028983,-0.265527
0.916541,0.030501,-0.267278
0.877503,0.011836,-0.272588
0.873490,0.179777,-0.195711
0.909622,0.044967,-0.268194
0.913659,0.030922,-0.269243
0.869775,0.178251,-0.195369
0.914218,0.030079,-0.270081
0.872391,0.194373,-0.273467
0.863333,0.239076,-0.258045
0.759700,0.065663,0.134159
0.750287,-0.000086,0.147970
0.749878,0.062995,0.141699
0.751851,0.073357,0.140284
0.743118,0.064079,0.137449
0.749365,0.072322,0.143185
0.753629,0.064049,0.145290
0.750685,0.072495,0.142782
0.751486,0.073046,0.141711
0.746260,0.085598,0.139061
0.749686,0.086530,0.140285
0.742540,0.062895,0.140872
0.737313,0.070940,0.139121
0.729518,0.095137,0.146240
0.724119,0.093701,0.142578
0.735328,0.096331,0.146674
0.737358,0.060729,0.149389
0.735783,0.077425,0.151797
0.752330,0.078396,0.164747
0.730922,0.075658,0.158437
0.730424,0.076049,0.158533
0.875753,0.184395,-0.224745
0.870895,0.183392,-0.228417
0.900968,0.091872,-0.280129
0.903620,0.092596,-0.280721
0.878842,0.160293,-0.232743
0.901157,0.092569,-0.280631
0.882810,0.161288,-0.233741
0.925233,0.211240,-0.235287
0.868043,0.202867,-0.223784
0.875845,0.196148,-0.229129
0.895300,0.091850,-0.280914
0.867368,0.221078,-0.225157
0.876818,0.186813,-0.234501
0.902915,0.050999,-0.303377
0.872218,0.224178,-0.227596
0.873903,0.166473,-0.270131
0.862006,0.219368,-0.228121
0.759027,0.081251,0.123207
0.714996,0.068949,0.178021
1.177009,0.378313,-0.712218
1.174962,0.361823,-0.781749
1.113735,0.516449,-1.017577
1.623697,-0.111924,-1.007327
1.589086,-0.108052,-0.986739
1.536390,-0.071415,-1.027689
1.544894,-0.068913,-1.027737
1.497272,-0.081014,-1.010132
1.572168,-0.031452,-1.016321
1.557102,-0.026136,-1.002424
1.487298,-0.048201,-1.006015
1.452994,-0.053682,-0.828851
1.354869,-0.048387,-0.842993
1.000447,0.392424,-0.854550
1.138476,0.360778,-0.789785
1.265948,0.041614,-1.004008
1.160323,0.357385,-0.563753
1.155014,0.464020,-0.943337
1.179457,0.433014,-0.791183
1.157445,0.423867,-0.779150
1.265638,0.203088,-0.663505
1.255130,0.215923,-0.700007
1.262389,0.203015,-0.664365
1.202202,0.419248,-0.678839
1.229229,0.234129,-0.668649
1.216983,0.409797,-0.686978
1.218701,0.261884,-0.649584
1.183113,0.401550,-0.674085
1.145798,0.359706,-0.791006
1.227434,0.264088,-0.652219
1.183743,0.254000,-0.636897
1.170082,0.361496,-0.782429
1.178429,0.408734,-0.675818
1.198005,0.420226,-0.679926
1.165884,0.410168,-0.671278
1.156989,0.409883,-0.671665
1.057119,0.396672,-0.701696
1.155112,0.349985,-0.518749
1.242965,0.199846,-0.655482
1.273132,0.317455,-0.626172
1.001610,0.400030,-0.652550
1.005371,0.408443,-0.709898
1.018623,0.413965,-0.716061
1.020838,0.415188,-0.716235
0.988432,0.413757,-0.742502
0.988065,0.414158,-0.743605
0.983988,0.412414,-0.741748
1.001712,0.400198,-0.652296
1.028936,0.398754,-0.622923
0.997113,0.383331,-0.607910
1.003060,0.381459,-0.536450
0.987533,0.375261,-0.529185
0.934485,0.408893,-0.670406
0.933148,0.407065,-0.670873
0.946135,0.415689,-0.678620
0.938551,0.409978,-0.675538
0.920872,0.405645,-0.688086
0.928543,0.427535,-0.675833
1.148940,0.422559,-1.417231
1.051942,0.196782,-1.398859
1.042645,0.185840,-1.440859
1.028647,0.486783,-1.246399
1.025194,0.485289,-1.245452
1.000568,0.471966,-1.218606
1.022361,0.482553,-1.242729
0.992715,0.466975,-1.215008
0.998912,0.472042,-1.218020
1.021960,0.484866,-1.247877
1.054733,0.531566,-1.228441
1.052157,0.530025,-1.217677
1.047202,0.527343,-1.211701
0.884018,0.426888,-1.190691
0.905700,0.485163,-1.182104
0.897087,0.498547,-1.060181
0.891275,0.494499,-1.055444
0.881545,0.042271,-0.188259
0.879475,0.014033,-0.190596
0.918457,-0.120033,-0.225632
0.907394,-0.083071,-0.217706
0.865035,0.032070,-0.207313
0.846506,0.107601,-0.337311
0.894322,-0.012017,-0.195024
0.702766,-0.273872,0.264721
0.749835,-0.194789,0.140494
0.749731,-0.199352,0.157654
0.724913,-0.152694,0.190698
0.882369,0.057457,-0.204693
0.876359,0.027787,-0.115499
0.788920,-0.065276,0.065131
0.805548,-0.058808,0.034562
0.802801,-0.202912,0.079432
0.793381,-0.202347,0.078425
0.742263,-0.193295,0.139352
0.779958,-0.068283,0.077998
0.787583,-0.168128,0.083870
0.809571,-0.058378,0.033110
0.793465,-0.102093,0.055676
0.805857,-0.058787,0.032369
0.677330,-0.024805,0.218994
0.788942,-0.099571,0.064754
0.673151,-0.153729,0.263288
0.678850,-0.130459,0.257879
0.665681,-0.096591,0.249813
0.936072,-0.182548,-0.166260
0.901130,-0.108579,-0.121413
0.870559,-0.020797,-0.091017
0.783636,-0.208073,0.107341
0.775121,-0.205382,0.105217
0.752649,-0.237661,0.136384
0.810241,-0.101924,0.042977
0.797184,-0.091108,0.060190
0.759350,-0.200256,0.156396
0.659808,-0.067763,0.244190
0.781028,-0.067942,0.075655
0.792218,0.029259,0.025730
0.772792,-0.006563,0.074586
0.697796,-0.118913,0.216989
0.690657,-0.140450,0.237658
2.385905,-1.566746,0.775570
0.711795,-0.107459,0.196135
0.773975,-0.195192,0.127233
0.759711,-0.192600,0.126044
0.760723,-0.197732,0.142898
0.751919,-0.195914,0.142579
0.759812,-0.168483,0.132903
0.794736,-0.013077,0.036343
0.709553,-0.253930,0.218175
0.480652,-0.081528,0.328801
0.743000,-0.209904,0.202908
0.734142,-0.152387,0.169876
0.732843,-0.143394,0.172998
0.736104,-0.122762,0.168272
0.678206,-0.300203,0.277146
0.656162,-0.306125,0.320344
0.665968,-0.282845,0.317829
0.664280,-0.272212,0.310998
0.657386,-0.268430,0.315779
0.710436,-0.088103,0.194468
0.659119,-0.237283,0.312629
0.675481,-0.244314,0.326383
0.653672,-0.237184,0.310134
0.656595,-0.237114,0.311340
0.660337,-0.140346,0.279254
0.627784,-0.137410,0.320105
2.137420,-0.544695,-0.156156
0.718339,-0.085009,0.175644
0.755214,-0.012098,0.095549
0.648718,-0.223416,0.311309
0.792567,-0.168287,0.087779
0.637146,-0.168605,0.310202
0.662079,-0.093765,0.264480
0.663631,-0.112867,0.284117
0.632803,-0.154159,0.308602
0.669866,-0.024732,0.214918
0.679492,-0.023825,0.219122
0.656432,-0.087356,0.281608
0.658330,-0.072057,0.270916
0.623786,-0.115094,0.311349
0.642335,-0.070019,0.278162
0.625038,-0.100865,0.311694
0.623335,-0.114166,0.320419
0.699344,-0.080521,0.212309
0.698539,-0.055478,0.194226
0.639541,-0.208791,0.316559
0.670864,-0.144311,0.282786
0.644715,-0.189266,0.310857
0.640225,-0.187398,0.310222
0.635993,-0.191478,0.317048
0.814799,-0.101446,0.044146
0.815241,-0.058235,0.034061
0.807490,-0.058300,0.032705
0.792296,-0.064144,0.063788
0.788743,-0.016303,0.046935
0.790122,-0.270355,0.109433
0.781812,-0.267437,0.107228
0.795966,-0.170031,0.087921
0.810374,-0.079675,0.045586
0.808278,-0.080030,0.046024
0.777299,-0.082748,0.062745
0.794171,-0.002001,0.031351
0.668806,-0.066542,0.237266
0.788664,-0.000808,0.036284
0.729294,-0.173000,0.191517
0.737881,-0.122497,0.168022
0.724119,-0.103394,0.170397
0.699065,-0.165375,0.242949
0.681722,-0.121857,0.236278
0.675345,-0.296800,0.272844
0.914607,-0.110147,-0.186610
0.799159,-0.063849,0.063747
0.898965,-0.041001,-0.229671
0.942933,-0.218880,-0.249362
0.790318,-0.010714,0.043869
0.949538,-0.302316,-0.357151
0.956005,-0.292159,-0.280034
0.946821,-0.284873,-0.279817
0.921228,-0.064997,-0.229776
0.917337,-0.030255,-0.132702
0.964776,-0.313155,-0.377340
0.903160,-0.198719,-0.067592
0.803130,-0.012503,0.024331
0.922200,-0.131033,-0.188580
0.923538,-0.131271,-0.191345
0.872409,0.096507,-0.156391
0.787080,-0.014966,0.036355
0.801414,0.002178,0.026206
0.911988,-0.070951,-0.217335
1.241220,-0.048508,-0.826201
0.904303,-0.033373,-0.120499
0.896490,-0.006583,-0.198612
0.882864,0.030988,-0.183227
0.883677,0.058865,-0.177953
1.028308,0.181004,-0.612580
0.878420,0.081020,-0.200590
0.924497,-0.195966,-0.236186
0.847254,0.114442,-0.326523
0.848618,0.105453,-0.322681
0.411980,-0.527002,-2.455776
0.866264,0.192877,-1.833203
0.826678,0.432832,-1.673417
0.073089,0.364146,-1.655598
0.069409,0.255105,-1.651792
0.035328,0.382246,-1.620665
-0.032121,0.092223,-1.614377
0.044487,0.250257,-1.621246
0.128226,0.453030,-1.599415
0.721463,0.040807,-1.687991
0.191659,0.487138,-1.529098
0.123396,0.446040,-1.577519
0.108336,0.477941,-1.452395
0.141022,0.480527,-1.548535
-0.113457,0.506832,-1.613745
0.234376,0.509422,-1.524182
0.064411,0.447865,-1.506375
0.022007,0.491534,-1.586305
-0.014893,0.489925,-1.533464
0.027484,0.483325,-1.551821
0.321512,0.500932,-1.689255
-0.787113,0.669745,-3.387275
0.553233,0.417732,-1.401134
-0.046695,0.504875,-1.818921
-0.042702,0.503623,-1.564801
0.863791,0.215015,-1.894465
-0.054034,0.379254,-1.594280
0.665576,0.012171,-1.832181
-0.075169,0.605537,-1.669062
-0.487739,0.979177,-2.361299
-0.345027,0.854839,-1.998244
-0.750708,0.710906,-2.838157
-0.680366,0.838601,-2.635206
-0.059900,0.354028,-1.595470
-0.756652,0.714005,-2.848278
-0.052004,0.349554,-1.522919
-0.046740,0.339539,-1.493387
0.926925,0.482019,-1.629086
0.076307,0.432703,-1.656977
0.177581,0.332930,-1.715527
0.861030,0.274162,-1.870479
-0.021005,0.444948,-1.622531
0.671625,0.407042,-1.817821
0.602707,0.068273,-1.891849
0.532385,0.412601,-1.418614
1.090193,0.164043,-0.656977
0.601128,-0.015340,-1.954058
0.587466,0.066898,-1.621101
0.619488,0.075533,-1.752852
0.940414,0.482886,-1.612273
0.563548,0.427645,-1.450752
0.179270,0.477322,-1.590129
0.036651,0.477974,-1.560935
0.806627,-0.026497,-2.021392
0.391565,0.440839,-1.921650
0.326199,0.489703,-1.672527
0.101630,0.149901,-1.801407
0.633640,0.365878,-1.203725
0.176249,0.290179,-1.653495
0.719047,0.103243,-1.563144
0.706159,0.099530,-1.518198
0.232722,0.476044,-1.450395
0.051064,0.471864,-1.505758
1.061141,-0.116832,-1.352036
0.016698,0.375670,-1.663188
0.083369,0.190565,-1.691185
0.039980,0.327607,-1.606704
0.286348,0.434962,-1.356948
0.698354,0.357272,-1.786605
0.302216,0.181764,-1.868707
0.019884,0.440325,-1.641401
0.001727,0.373427,-1.652731
0.518648,0.412208,-1.462353
0.273505,0.438284,-1.273296
0.185726,0.486389,-1.540060
0.143894,0.487298,-1.551505
0.224523,0.503203,-1.645637
0.225735,0.494547,-1.629441
0.143935,0.481410,-1.546808
0.187338,0.498022,-1.559487
0.275444,0.436815,-1.275880
0.562624,0.428884,-1.453877
0.237238,0.473322,-1.448084
0.108124,0.472916,-1.445110
0.112483,0.472586,-1.520958
0.265662,0.486996,-1.621750
0.528627,0.408057,-1.289786
0.027623,0.427810,-1.622503
0.223437,0.459468,-1.663349
0.234734,0.471668,-1.443378
0.273372,0.443383,-1.276844
0.137817,0.423840,-1.641275
0.273767,0.443404,-1.273094
0.233018,0.439418,-1.701092
0.583636,0.386896,-1.145989
0.191273,0.183970,-1.745130
0.096728,0.377611,-1.680073
0.345954,0.435931,-1.322136
0.056634,0.447129,-1.505280
0.059060,0.102084,-1.621010
0.209211,0.340619,-1.687338
0.203060,0.334502,-1.679640
0.072432,0.438962,-1.675307
0.222150,0.454674,-1.645076
0.269879,0.507878,-1.676214
0.171236,0.299780,-1.676629
-1.700938,-0.772570,-5.056139
0.714141,-0.001762,-1.928381
0.510728,-0.045831,-2.232571
0.712689,0.255228,-1.984686
0.749607,0.354978,-2.099852
0.729611,0.245673,-1.958426
0.792913,0.196712,-2.047206
0.531307,0.426193,-1.754703
0.251367,0.082696,-1.876458
0.268831,0.224358,-1.733228
0.588647,0.076115,-1.678820
0.066175,0.426658,-1.672711
0.152336,0.030848,-1.811865
0.413450,0.384247,-1.418266
-0.015614,0.447699,-1.545018
0.018498,0.065549,-1.377768
-0.096132,0.300860,-1.576422
0.065868,0.473835,-1.476197
0.162756,0.248893,-1.676033
0.111503,0.418614,-1.698289
0.086418,0.341348,-1.711351
0.045249,0.470500,-1.640940
0.489503,0.382170,-1.470118
0.199682,0.498160,-1.606445
0.053871,0.097468,-1.668804
0.176963,0.489413,-1.620615
0.631131,0.454454,-1.899425
0.674537,0.014185,-1.871021
0.670995,0.427875,-1.692852
0.637158,0.459684,-1.758117
0.530388,0.164675,-1.784590
0.106064,0.149463,-1.756488
-0.017656,0.277790,-1.622757
0.553370,0.092435,-1.771193
0.846794,0.224584,-2.198365
0.004632,0.218029,-1.708289
-0.135702,0.397566,-1.759623
0.025933,0.474541,-1.526570
-0.488369,0.978508,-2.364606
0.675635,0.347108,-2.043094
0.011204,0.039153,-1.650241
0.713007,-0.001746,-1.917755
-0.025028,0.504318,-1.602653
0.606357,0.066366,-1.600852
-0.030123,0.513734,-1.616363
0.196246,0.392069,-1.647362
0.215683,0.221195,-1.675835
0.171694,0.299773,-1.684635
2.284135,-1.126608,-0.178736
0.998075,-0.388796,-0.229982
2.146149,-0.543212,-0.174610
2.146163,-0.542920,-0.169171
2.173407,-0.958939,-0.201570
0.977668,-0.376756,-0.216222
0.926205,-0.158864,-0.229503
0.900705,-0.031889,-0.120530
0.895499,-0.023879,-0.117841
0.786701,-0.100353,0.065679
0.891606,-0.123881,-0.117707
1.283527,-0.096359,-0.809033
1.884496,-0.435376,-0.252080
0.883783,0.060324,-0.186068
0.871545,0.044767,-0.113751
0.943113,-0.197753,-0.168267
0.906772,-0.043211,-0.213525
0.877499,0.015647,-0.198504
0.880343,-0.202694,-0.086747
0.873649,0.050011,-0.200843
0.838365,0.113691,-0.367233
0.840753,0.114595,-0.368317
0.837651,0.113117,-0.367409
0.855794,0.098315,-0.285883
0.878482,0.052197,-0.178915
2.109001,-0.824181,-0.219575
2.233758,-0.585445,-0.143025
1.590158,-0.201194,-1.038025
1.320467,-0.124484,-0.841125
0.942819,-0.233869,-0.256488
1.000925,-0.388635,-0.228365
0.944624,-0.315336,-0.274946
0.936817,-0.194653,-0.257158
0.919646,-0.167896,-0.249810
0.923713,-0.126269,-0.226776
0.922991,-0.104471,-0.226456
0.911986,-0.041142,-0.136291
0.929129,-0.099250,-0.151002
0.935307,-0.099575,-0.152467
0.929893,-0.108551,-0.152175
0.891038,0.005533,-0.205620
0.900707,0.031588,-0.194273
1.214736,0.028775,-0.750175
1.015399,0.193268,-0.592887
0.966960,-0.330320,-0.254238
0.922833,-0.155218,-0.250597
0.930356,-0.162403,-0.248101
0.932101,-0.156392,-0.253800
2.205826,-0.810288,-0.238379
0.981850,-0.377938,-0.217668
0.965589,-0.342415,-0.255498
0.955932,-0.281471,-0.244437
0.943969,-0.222309,-0.265266
