frame_id,x,y,z,yaw
1395,0.476747,0.00524176,0.336022,-0.0342843
1386,0.557183,0.00478779,0.25248,-0.057809
1404,0.421362,0.00483753,0.435776,-0.0288875
1424,0.36596,-0.00266649,0.719481,-0.0104031
1412,0.384241,0.000998843,0.539925,-0.0206432
1419,0.364267,-0.00298331,0.649969,-0.0142198
1430,0.377823,-0.00218373,0.802149,-0.00256827
1438,0.408755,-0.00370551,0.900945,0.00194512
1435,0.393379,-0.00310534,0.862072,-0.00139316
1444,0.44087,-0.0041727,0.967108,0.00406248
1442,0.42847,-0.00399597,0.94464,0.00293361
1441,0.42333,-0.00349283,0.933417,0.00335858
1445,0.446451,-0.00426013,0.975254,0.00472594
1447,0.463757,-0.00457407,1.00199,0.00529886
1446,0.454652,-0.0042848,0.988883,0.00557099
1449,0.476092,-0.00487014,1.01834,0.00636591
1448,0.469789,-0.00474984,1.00932,0.00659908
1451,0.494243,-0.0044149,1.04126,0.00550451
1454,0.52149,-0.00464414,1.07126,0.00764567
1450,0.485045,-0.0048292,1.02942,0.00717254
1455,0.532507,-0.00462359,1.08182,0.00768282
1453,0.51103,-0.00487082,1.05997,0.00798761
1456,0.542274,-0.00472819,1.09111,0.00927764
1452,0.503073,-0.00469111,1.05117,0.00800858
1459,0.573357,-0.0043671,1.11822,0.00902089
1458,0.562254,-0.0046722,1.10899,0.00925829
1462,0.608816,-0.004198,1.14396,0.0110075
1457,0.551802,-0.00460145,1.10009,0.00900517
1460,0.585051,-0.00412246,1.12716,0.0109387
1465,0.64471,-0.00442068,1.16583,0.0119451
1463,0.620896,-0.00449938,1.15195,0.0127089
1461,0.596811,-0.00400045,1.13566,0.012603
1464,0.632285,-0.00448532,1.15894,0.0119271
1468,0.682582,-0.00410572,1.1854,0.0135499
1467,0.669971,-0.00429207,1.17935,0.0124816
1466,0.657711,-0.00425022,1.17295,0.0123064
1469,0.691929,-0.00414297,1.18934,0.0128595
1493,0.726698,-0.00421291,1.20929,0.0144729
1471,0.719128,-0.00393504,1.20197,0.0130961
1502,0.726644,-0.00422903,1.20932,0.0148096
1536,0.727018,-0.00430455,1.20955,0.0155778
1538,0.726972,-0.00433173,1.20947,0.0150533
1540,0.731797,-0.0116737,1.21382,0.0135949
1547,0.808963,-0.0180869,1.28445,0.0163616
1550,0.839997,-0.0159775,1.31298,0.0120976
1543,0.77818,-0.0183697,1.25706,0.0146279
1542,0.75357,-0.019367,1.23402,0.0109465
1541,0.73924,-0.0169879,1.2199,0.0122451
1558,0.963291,-0.0150708,1.42353,0.00775101
1565,1.09547,-0.0165803,1.54437,0.0129039
1562,1.04007,-0.0156694,1.49221,0.00752398
1553,0.88251,-0.0148662,1.35066,0.0095722
1571,1.19954,-0.0187771,1.64847,0.00945325
1569,1.16302,-0.0180766,1.61127,0.0140001
1567,1.13631,-0.0173278,1.5846,0.0128251
1575,1.26545,-0.0220862,1.71479,0.0135803
1572,1.21767,-0.0206018,1.66632,0.013467
1584,1.40548,-0.0232372,1.87613,0.00824233
1583,1.38896,-0.0232753,1.85667,0.00741299
1581,1.36213,-0.0228598,1.82195,0.00671725
1577,1.30194,-0.0227362,1.75249,0.0112011
1579,1.33169,-0.0220497,1.78552,0.0106762
1585,1.42191,-0.0229997,1.89571,0.00647297
1586,1.43726,-0.0237077,1.9147,0.00655681
1589,1.48652,-0.0242623,1.97611,0.00490424
1594,1.55568,-0.0252364,2.06537,0.00596531
1593,1.54011,-0.0243872,2.04437,0.00486289
1587,1.45343,-0.0238654,1.935,0.0051557
1592,1.52863,-0.0247728,2.0297,0.00544965
1590,1.50182,-0.0242705,1.99521,0.00323526
1591,1.51691,-0.0245438,2.01423,0.0037921
1595,1.571,-0.0254152,2.08608,0.0102688
1596,1.58303,-0.0256162,2.10194,0.0102327
1600,1.63358,-0.0269512,2.17315,0.00867536
1598,1.609,-0.0254913,2.13786,0.00755791
1597,1.59737,-0.0246356,2.12363,0.00595505
1601,1.64525,-0.0270696,2.1896,0.0103871
1607,1.7293,-0.0293449,2.30901,0.0131552
1603,1.67134,-0.028507,2.22573,0.0120134
1604,1.68572,-0.0283891,2.24682,0.0100103
1602,1.66036,-0.0280637,2.20998,0.0152312
1605,1.70062,-0.0283631,2.26669,0.010693
1606,1.71558,-0.0288394,2.28818,0.0152815
1613,1.80606,-0.0301464,2.42567,0.014566
1611,1.782,-0.0295842,2.38871,0.0147932
1612,1.79183,-0.0297056,2.40379,0.0151387
1608,1.74354,-0.0291251,2.33073,0.0115546
1609,1.75773,-0.029199,2.3524,0.0119599
1610,1.76822,-0.0292701,2.36754,0.0132857
1614,1.82302,-0.029296,2.44204,0.0140985
1615,1.84078,-0.0301959,2.46057,0.0121107
1617,1.87081,-0.0286487,2.49406,0.00902358
1621,1.92604,-0.0299386,2.56446,0.0157496
1620,1.91117,-0.0288525,2.54501,0.0168685
1619,1.89786,-0.0299674,2.52937,0.0121904
1616,1.85375,-0.0293252,2.47437,0.0136815
1623,1.9578,-0.0305185,2.60441,0.0134811
1622,1.94101,-0.0303069,2.58435,0.0163586
1628,2.03297,-0.0312816,2.69949,0.0171899
1625,1.98877,-0.0314343,2.64374,0.0135758
1626,2.00483,-0.0313973,2.66493,0.0107346
1624,1.97274,-0.0306509,2.62396,0.0150567
1635,2.13846,-0.0316619,2.83401,0.0142754
1634,2.12531,-0.0317603,2.81769,0.0133242
1627,2.02145,-0.0315691,2.68494,0.0128895
1629,2.04898,-0.0313612,2.71999,0.0161016
1632,2.09745,-0.0315415,2.78135,0.0174993
1631,2.08114,-0.0319222,2.76052,0.0168387
1630,2.06498,-0.031098,2.73997,0.0147843
1642,2.23258,-0.032018,2.95523,0.015866
1640,2.20508,-0.0318091,2.92014,0.0156615
1637,2.16559,-0.0320613,2.86862,0.0137937
1639,2.19308,-0.0321361,2.90389,0.0198531
1641,2.22047,-0.0317472,2.93952,0.0162114
1638,2.18095,-0.0308507,2.88846,0.0166882
1644,2.26219,-0.0313516,2.99414,0.0139272
1645,2.27456,-0.0318371,3.01014,0.018408
1643,2.24653,-0.0319521,2.97307,0.017188
1650,2.37469,-0.0326337,3.14106,0.0174656
1648,2.34534,-0.0316682,3.10377,0.0195741
1646,2.31775,-0.0318751,3.06734,0.0168947
1654,2.42959,-0.0337683,3.21204,0.0171003
1651,2.38644,-0.0332962,3.15653,0.0140841
1647,2.33306,-0.0322907,3.08703,0.0181408
1659,2.49584,-0.0340997,3.29883,0.0143247
1655,2.44222,-0.0336431,3.22959,0.0176698
1649,2.36176,-0.0333599,3.12525,0.0174387
1680,2.78257,-0.0389734,3.67833,0.016124
1662,2.53739,-0.0343306,3.35276,0.0142392
1666,2.5947,-0.0351311,3.42743,0.0167159
1673,2.69013,-0.036286,3.55489,0.0160802
1675,2.71676,-0.0373976,3.59066,0.0172424
1671,2.66309,-0.0351875,3.5189,0.0166791
1669,2.63291,-0.0363011,3.48005,0.0156704
1668,2.62282,-0.035405,3.46521,0.0147989
1664,2.56628,-0.0338947,3.38936,0.0196354
1676,2.73087,-0.0383053,3.6096,0.0142011
1683,2.81911,-0.0391967,3.72772,0.0152337
1685,2.85152,-0.0408992,3.77083,0.0200915
1689,2.90301,-0.0430166,3.85581,0.0186672
1688,2.89419,-0.0420543,3.83181,0.0181881
1678,2.75474,-0.0399617,3.64203,0.0158336
1696,2.94373,-0.0436468,4.03405,0.0155482
1691,2.92047,-0.0431564,3.90821,0.0159623
1694,2.93683,-0.0424802,3.97927,0.0137154
1699,2.94686,-0.0437664,4.09469,0.0137275
1701,2.94741,-0.0430011,4.13627,0.00865436
1706,2.93272,-0.0464082,4.24113,0.00981301
1704,2.94093,-0.0472074,4.19437,0.0103105
1698,2.94694,-0.0424094,4.07339,0.0122438
1710,2.90979,-0.0490993,4.32229,0.0110495
1709,2.91663,-0.0496302,4.30263,0.012658
1707,2.9299,-0.0477764,4.25681,0.0107026
1708,2.92259,-0.0489104,4.28193,0.0102518
1714,2.89738,-0.0502393,4.36141,0.00620305
1712,2.89742,-0.0500106,4.36079,0.0060987
1711,2.9018,-0.0501893,4.34938,0.0111012
