mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
88,0.225290,-0.031505,0.583822,"07a64dcafce3cacc8fb999ead46efd20dfd31ff8330349ff3c16affc9cdbb93d","0;20;21;24;31"
93,-0.016923,-0.081681,0.713647,"2020050d4ddfc048c7f4e00882c044b4d8ace2200ff2f7150510013f530c5686","0;20;21;24;31;41;303"
94,-0.014544,-0.121849,0.711263,"e03057494a4b2158aea8e3689693c016209c6a280197c31014a02138680042a1","0;20;21;24;31;320"
95,-0.021760,-0.011126,0.703192,"493019613d4f71186968a5489e1701b090145c68c123f15cc7d9003a4a024333","0;20;21;24;31;41;303"
100,-0.019291,-0.231923,0.704103,"d8bd36f89bec1067bb15ec192ebf20d3a3b3f900324b92f7dbf35a4b1204af1b","0;20;21;24;31;41;320"
107,0.180681,-0.040841,0.615779,"a2386b535dddf3405b6df51a2a9c1634e8bcc2108ebbf0ff575c106b438d66fe","0;21;31;41;320"
110,0.128889,-0.081815,0.632146,"64f4fd62b86d57996b7fbd38d355cc3a97d55c72bb61fb17ebdf257ec0d3c673","0;20;21;41;303;320"
111,0.137630,-0.100470,0.646025,"01e915a17c8d68b7aa793848bf0340b38603765c5378f335ad9825644888c3a9","0;20;21;24;31;41;320"
114,0.005514,-0.034145,0.695584,"fcf47c752a5b57bd72feb638737d9b33bbd4ec62ec67ed1ff3eb653561f0ce43","0;21;31;41"
117,0.124364,-0.034791,0.651817,"68f9514e719f47342108fc683b1780b40cb44468499a612d33ed24904b924239","0;20;21;24;31;41;320"
119,0.156762,-0.212030,0.645010,"1eb105babbd192e98f7d912bccdc6e84d951fff75f4b2af5bb508fff9e0f9d57","0;20;21;24;51"
120,0.167775,-0.215259,0.610582,"d8df7ae232ce5fbc3e6c5ee5ffd78250b6ff7de2ead9a97ffbe52fc42492277b","0;20;21;24;31;41;303;320"
121,0.249929,-0.185913,0.575932,"14a4bcfadee591c99e35a11bd7ff6808f99b7bb03a675b17d9871f7d910aa582","0;21;24;31;51"
125,0.203361,-0.169483,0.598179,"4ffee21633bd7b90bbed3fadcefecff4976df5568610bcfb8e5c01a2eef74a57","0;20;21;24"
127,0.244259,-0.133432,0.579333,"dcf09d65a84e553f33bea638df37483b37d46c387974e102fdeb7574e2b08663","0;20;21;41;51;294"
128,0.221198,-0.119523,0.585481,"72a15083dd89684deb15e30bae824c94688b6a901e3bc3d59cb0927ba10ee38e","0;20;31;41;303"
129,0.253583,-0.149555,0.571147,"c17a3f54248d7534e888366cb691813384747c4ac1edb22de5b8601048384339","0;20;21;24;31;334"
131,-0.008867,-0.208084,0.695954,"2b71664d6d5feb586fecfd0c5a9dd7b478ccf66e85f2fff8177901af7f8f5af5","0;20;21;24;31;41"
132,0.138571,-0.197825,0.639880,"598c5f6d128e67377582ee427b23a07073e60cac799d252ffaefb6002bc26028","0;20;21;31;41;320"
133,0.144699,-0.221492,0.625972,"c3dd3efeeeecfdb7ff5e573afcffae6ba7f37f4be37efaf3e7fb7eea04f885fb","0;20;21;24;31"
138,0.085333,-0.143645,0.664451,"ed24dd66ec6f439863bab7185371c93b19c46c7a3977c900df8b6134c3e34222","0;20;21"
139,0.143126,-0.177138,0.616358,"6d24b141dd7fc2195bfb2d1cd2785dbe990c723e9770f9120fdf0174ca6bda86","0;21;24;31;294"
